date,open,high,low,close,movement
2020-07-26,1.2798,1.28996,1.2798,1.27959,up
2020-07-27,1.28888,1.29488,1.28414,1.28897,up
2020-07-28,1.29272,1.29938,1.29127,1.29237,up
2020-07-29,1.29826,1.30698,1.29456,1.29825,up
2020-07-30,1.31175,1.31697,1.31067,1.31178,down
2020-08-02,1.3101,1.31117,1.30059,1.31017,down
2020-08-03,1.30781,1.31063,1.29842,1.30787,up
2020-08-04,1.30869,1.31621,1.30605,1.30861,up
2020-08-05,1.3127,1.31851,1.31197,1.31268,up
2020-08-06,1.31344,1.3148,1.30117,1.3138,down
2020-08-09,1.3053,1.3102,1.30197,1.30523,up
2020-08-10,1.30762,1.31313,1.30574,1.30772,down
2020-08-11,1.30543,1.30668,1.30073,1.30507,down
2020-08-12,1.30497,1.31216,1.3045,1.3048,up
2020-08-13,1.307,1.31416,1.30507,1.30705,up
2020-08-16,1.31044,1.31213,1.30748,1.3107,up
2020-08-17,1.31079,1.32405,1.31072,1.31079,up
2020-08-18,1.32531,1.32673,1.31737,1.3254,down
2020-08-19,1.31075,1.31937,1.30661,1.31108,up
2020-08-20,1.32216,1.32549,1.3064,1.32203,down
2020-08-23,1.30928,1.31492,1.30645,1.30941,down
2020-08-24,1.30721,1.31706,1.30598,1.30714,up
2020-08-25,1.31492,1.32125,1.31182,1.31522,up
2020-08-26,1.3219,1.32798,1.31667,1.32198,down
2020-08-27,1.31997,1.33536,1.31883,1.31996,up
2020-08-30,1.33551,1.33932,1.33027,1.33565,up
2020-08-31,1.33651,1.34807,1.33565,1.33645,up
2020-09-01,1.34005,1.34014,1.32853,1.33994,down
2020-09-02,1.335,1.335,1.3247,1.33513,down
2020-09-03,1.3267,1.33182,1.3178,1.32622,down
2020-09-06,1.32484,1.32591,1.3143,1.32457,down
2020-09-07,1.31626,1.31666,1.30122,1.31622,down
2020-09-08,1.2968,1.3018,1.28873,1.29685,up
2020-09-09,1.29988,1.30336,1.28441,1.29992,down
2020-09-10,1.28108,1.28601,1.27659,1.28083,up
2020-09-13,1.28098,1.29151,1.2792,1.28066,up
2020-09-14,1.28469,1.29249,1.28172,1.28497,up
2020-09-15,1.28833,1.30058,1.28783,1.28848,up
2020-09-16,1.29611,1.29951,1.28665,1.296,up
2020-09-17,1.29842,1.29992,1.29366,1.29756,down
2020-09-20,1.29334,1.29661,1.27816,1.29328,down
2020-09-21,1.28167,1.28659,1.27141,1.28205,down
2020-09-22,1.27436,1.27758,1.26796,1.27441,down
2020-09-23,1.2718,1.27745,1.26928,1.27175,up
2020-09-24,1.27566,1.28038,1.26913,1.27571,up
2020-09-27,1.27654,1.29191,1.27531,1.27668,up
2020-09-28,1.28728,1.28987,1.28365,1.28735,down
2020-09-29,1.28651,1.29396,1.28079,1.28665,up
2020-09-30,1.29182,1.29803,1.2823,1.29176,down
2020-10-01,1.28856,1.2951,1.28396,1.28863,up
2020-10-04,1.29281,1.29875,1.29016,1.29311,up
2020-10-05,1.29921,1.3009,1.29234,1.29926,down
2020-10-06,1.28848,1.29293,1.28503,1.28833,up
2020-10-07,1.29166,1.29693,1.28966,1.29176,up
2020-10-08,1.29393,1.30151,1.29267,1.29405,up
2020-10-11,1.30293,1.30798,1.30056,1.30317,up
2020-10-12,1.30659,1.30675,1.29619,1.30658,down
2020-10-13,1.29333,1.30627,1.28667,1.29353,up
2020-10-14,1.30144,1.30293,1.28926,1.30124,down
2020-10-15,1.29031,1.29618,1.28733,1.29021,up
2020-10-18,1.29278,1.30229,1.29249,1.29278,up
2020-10-19,1.2947,1.29779,1.29127,1.29487,up
2020-10-20,1.29571,1.31714,1.29552,1.2954,up
2020-10-21,1.31311,1.31499,1.30717,1.3132,down
2020-10-22,1.30784,1.31144,1.30227,1.30781,down
2020-10-25,1.30536,1.30726,1.29954,1.30547,down
2020-10-26,1.30173,1.30779,1.30025,1.30157,up
2020-10-27,1.30317,1.30635,1.29184,1.30319,down
2020-10-28,1.29879,1.30252,1.28836,1.29899,down
2020-10-29,1.29321,1.29875,1.29001,1.29319,down
2020-11-01,1.29271,1.29425,1.28568,1.29267,down
2020-11-02,1.2924,1.3077,1.29161,1.29239,up
2020-11-03,1.31327,1.31377,1.29179,1.31216,down
2020-11-04,1.29611,1.31325,1.29426,1.29668,up
2020-11-05,1.31384,1.31759,1.30955,1.31394,up
2020-11-08,1.31792,1.32058,1.31216,1.31806,down
2020-11-09,1.31676,1.32763,1.31588,1.31697,up
2020-11-10,1.32615,1.32945,1.31943,1.32615,down
2020-11-11,1.3224,1.32287,1.31256,1.32242,down
2020-11-12,1.31239,1.31869,1.31113,1.31216,up
2020-11-15,1.32198,1.32419,1.31686,1.32205,up
2020-11-16,1.32231,1.32714,1.31938,1.32221,up
2020-11-17,1.32593,1.33112,1.3245,1.32591,down
2020-11-18,1.32449,1.32635,1.31996,1.32564,down
2020-11-19,1.32505,1.32956,1.32496,1.32492,up
2020-11-22,1.33034,1.33976,1.32666,1.33051,up
2020-11-23,1.33236,1.33797,1.32959,1.33291,up
2020-11-24,1.33624,1.33935,1.33071,1.33633,up
2020-11-25,1.33847,1.33987,1.3323,1.33855,down
2020-11-26,1.33522,1.33811,1.32959,1.33545,down
2020-11-29,1.33307,1.33813,1.33064,1.33319,up
2020-11-30,1.33373,1.34385,1.33191,1.33369,up
2020-12-01,1.34223,1.34414,1.32917,1.34226,down
2020-12-02,1.33709,1.35,1.33543,1.33708,up
2020-12-03,1.34526,1.35377,1.34181,1.3455,down
2020-12-06,1.34156,1.34365,1.32274,1.34174,down
2020-12-07,1.3357,1.33849,1.32917,1.33574,up
2020-12-08,1.33665,1.34765,1.33627,1.33656,up
2020-12-09,1.33667,1.33896,1.32499,1.3367,down
2020-12-10,1.33023,1.3325,1.3137,1.33057,up
2020-12-13,1.33182,1.34438,1.32933,1.33182,up
2020-12-14,1.33254,1.34486,1.32851,1.33308,up
2020-12-15,1.34476,1.35501,1.34354,1.34445,up
2020-12-16,1.35029,1.36219,1.34967,1.35029,up
2020-12-17,1.35694,1.35724,1.34747,1.35702,down
2020-12-20,1.34027,1.34118,1.31923,1.3402,up
2020-12-21,1.34483,1.34566,1.33096,1.34495,down
2020-12-22,1.33975,1.35614,1.33729,1.33994,up
2020-12-23,1.35111,1.36203,1.35071,1.35053,up
2020-12-24,1.35696,1.3613,1.35153,1.3552,up
2020-12-27,1.35737,1.35777,1.3436,1.35724,down
2020-12-28,1.34657,1.35206,1.34618,1.3466,up
2020-12-29,1.34976,1.36175,1.34946,1.34999,up
2020-12-30,1.36299,1.36846,1.36093,1.36307,up
2020-12-31,1.369,1.369,1.3666,1.3673,up
2021-01-03,1.36827,1.37038,1.3549,1.36842,down
2021-01-04,1.35729,1.36258,1.35556,1.35716,up
2021-01-05,1.36264,1.36698,1.3543,1.36295,down
2021-01-06,1.36223,1.36338,1.35413,1.36253,down
2021-01-07,1.35682,1.36318,1.35404,1.35696,down
2021-01-10,1.3521,1.35298,1.34542,1.35163,up
2021-01-11,1.35258,1.36357,1.35077,1.35241,up
2021-01-12,1.36689,1.36999,1.36225,1.36705,down
2021-01-13,1.36472,1.36932,1.36173,1.36493,up
2021-01-14,1.36836,1.36979,1.3574,1.36836,down
2021-01-17,1.35742,1.35899,1.3521,1.35753,up
2021-01-18,1.35825,1.36279,1.35825,1.35812,up
2021-01-19,1.3645,1.37146,1.36242,1.36442,up
2021-01-20,1.36666,1.37453,1.36606,1.36685,up
2021-01-21,1.37304,1.37374,1.36372,1.37295,down
2021-01-24,1.36872,1.37229,1.36511,1.36882,down
2021-01-25,1.36756,1.37442,1.36104,1.3679,up
2021-01-26,1.37417,1.37599,1.36623,1.37416,down
2021-01-27,1.36735,1.37327,1.36316,1.36694,up
2021-01-28,1.37265,1.37512,1.36588,1.3725,down
2021-01-31,1.36981,1.37569,1.3658,1.36977,down
2021-02-01,1.36756,1.37095,1.36136,1.36788,down
2021-02-02,1.36621,1.36823,1.3621,1.36593,down
2021-02-03,1.36504,1.36986,1.35715,1.36491,up
2021-02-04,1.36728,1.374,1.36675,1.36762,up
2021-02-07,1.37393,1.37499,1.36825,1.37387,up
2021-02-08,1.37457,1.37988,1.37438,1.37457,up
2021-02-09,1.38165,1.3866,1.38045,1.3818,up
2021-02-10,1.38324,1.38562,1.38108,1.38326,down
2021-02-11,1.3811,1.38567,1.37769,1.38102,up
2021-02-14,1.38715,1.39197,1.38669,1.38715,up
2021-02-15,1.39136,1.39515,1.38706,1.39148,down
2021-02-16,1.38864,1.39026,1.38315,1.38881,down
2021-02-17,1.3866,1.39844,1.38406,1.38664,up
2021-02-18,1.3968,1.40351,1.39521,1.39675,up
2021-02-21,1.40276,1.4076,1.39815,1.40311,up
2021-02-22,1.40702,1.41147,1.40574,1.40712,up
2021-02-23,1.41209,1.42171,1.40871,1.41203,up
2021-02-24,1.41455,1.41822,1.41006,1.41483,down
2021-02-25,1.40054,1.40201,1.38908,1.40081,down
2021-02-28,1.39762,1.39997,1.39057,1.39725,down
2021-03-01,1.39287,1.39622,1.38598,1.39295,up
2021-03-02,1.39548,1.40033,1.39229,1.3955,down
2021-03-03,1.39237,1.40111,1.39179,1.3927,down
2021-03-04,1.38951,1.39053,1.37817,1.38941,down
2021-03-07,1.38481,1.386,1.38028,1.38537,down
2021-03-08,1.38244,1.39212,1.38034,1.38236,up
2021-03-09,1.38871,1.39342,1.38468,1.38904,up
2021-03-10,1.39313,1.39805,1.39218,1.39315,up
2021-03-11,1.39864,1.4004,1.38679,1.39899,down
2021-03-14,1.39309,1.39489,1.38542,1.39295,down
2021-03-15,1.39003,1.39013,1.38114,1.38991,up
2021-03-16,1.39028,1.3927,1.38689,1.39022,up
2021-03-17,1.39731,1.40005,1.38983,1.39759,down
2021-03-18,1.39231,1.39565,1.38328,1.39251,down
2021-03-21,1.38349,1.38752,1.38188,1.38326,up
2021-03-22,1.38602,1.38631,1.37559,1.38625,down
2021-03-23,1.37363,1.37425,1.36748,1.37304,down
2021-03-24,1.36902,1.37391,1.36707,1.36889,up
2021-03-25,1.37478,1.38099,1.37434,1.37491,up
2021-03-28,1.37893,1.38466,1.37572,1.3791,down
2021-03-29,1.37747,1.37836,1.37082,1.3775,down
2021-03-30,1.37476,1.38102,1.37182,1.37467,up
2021-03-31,1.37887,1.3837,1.37493,1.37863,up
2021-04-01,1.38351,1.38542,1.38144,1.38351,down
2021-04-04,1.38297,1.39138,1.38142,1.38313,up
2021-04-05,1.39132,1.39198,1.38194,1.3914,down
2021-04-06,1.38307,1.38397,1.37302,1.38313,down
2021-04-07,1.37402,1.37836,1.37204,1.37438,down
2021-04-08,1.37363,1.37533,1.36719,1.37344,down
2021-04-11,1.37086,1.37771,1.36705,1.37122,up
2021-04-12,1.37542,1.3769,1.37028,1.37538,up
2021-04-13,1.37627,1.38089,1.37506,1.37597,up
2021-04-14,1.37779,1.38089,1.37627,1.37792,up
2021-04-15,1.37847,1.38276,1.37189,1.37855,up
2021-04-18,1.38194,1.39919,1.38104,1.38184,up
2021-04-19,1.39921,1.40095,1.39359,1.39938,down
2021-04-20,1.39373,1.39489,1.3887,1.39388,down
2021-04-21,1.39328,1.39509,1.38286,1.39318,down
2021-04-22,1.38441,1.38966,1.38372,1.38403,up
2021-04-25,1.38671,1.39293,1.38667,1.38664,up
2021-04-26,1.38947,1.39235,1.38594,1.38956,up
2021-04-27,1.3903,1.3922,1.38625,1.39036,up
2021-04-28,1.39567,1.39759,1.3933,1.39567,down
2021-04-29,1.39505,1.39587,1.38102,1.39528,down
2021-05-02,1.38192,1.39311,1.38055,1.38198,up
2021-05-03,1.3904,1.39063,1.38406,1.39038,down
2021-05-04,1.38887,1.39264,1.38779,1.38881,up
2021-05-05,1.39125,1.39383,1.38665,1.39098,down
2021-05-06,1.38964,1.40007,1.3892,1.38985,up
2021-05-09,1.40375,1.41577,1.40158,1.40412,up
2021-05-10,1.41323,1.41579,1.41066,1.41313,up
2021-05-11,1.41373,1.41503,1.40784,1.41383,down
2021-05-12,1.40603,1.40793,1.4008,1.40637,down
2021-05-13,1.40469,1.41103,1.40371,1.40509,up
2021-05-16,1.41,1.41283,1.40786,1.41018,up
2021-05-17,1.41485,1.42205,1.41469,1.41487,up
2021-05-18,1.419,1.4202,1.41341,1.4188,down
2021-05-19,1.4108,1.41814,1.41032,1.41062,up
2021-05-20,1.41868,1.42335,1.41543,1.41856,down
2021-05-23,1.41403,1.41713,1.41185,1.41429,up
2021-05-24,1.41569,1.42104,1.41177,1.41561,down
2021-05-25,1.41433,1.41763,1.41193,1.41439,down
2021-05-26,1.41131,1.41949,1.40922,1.41161,up
2021-05-27,1.42035,1.42066,1.41371,1.42037,down
2021-05-30,1.41824,1.42169,1.41659,1.41804,up
2021-05-31,1.42276,1.42473,1.41557,1.42268,down
2021-06-01,1.41567,1.41844,1.41151,1.41571,up
2021-06-02,1.41721,1.42019,1.4093,1.41719,down
2021-06-03,1.41103,1.42005,1.4086,1.41099,up
2021-06-06,1.41619,1.4184,1.41123,1.41643,up
2021-06-07,1.41765,1.41864,1.41237,1.41766,down
2021-06-08,1.41483,1.41884,1.41157,1.41499,down
2021-06-09,1.41111,1.41705,1.40756,1.41123,up
2021-06-10,1.41711,1.41864,1.41064,1.41701,down
2021-06-13,1.41203,1.41243,1.40716,1.41193,down
2021-06-14,1.41103,1.41285,1.40369,1.41099,down
2021-06-15,1.40831,1.41323,1.4077,1.40815,down
2021-06-16,1.39835,1.40095,1.39121,1.39907,down
2021-06-17,1.3939,1.39451,1.37971,1.39386,down
2021-06-20,1.38165,1.39198,1.37872,1.38171,up
2021-06-21,1.39231,1.39305,1.38633,1.39254,up
2021-06-22,1.39488,1.40017,1.39249,1.39499,up
2021-06-23,1.39682,1.39866,1.38916,1.39675,down
2021-06-24,1.39179,1.39373,1.38922,1.39169,down
2021-06-27,1.3897,1.39392,1.38767,1.38951,down
2021-06-28,1.38793,1.38812,1.3816,1.38791,down
2021-06-29,1.38418,1.38715,1.38053,1.38427,down
2021-06-30,1.38276,1.38332,1.37639,1.38291,down
2021-07-01,1.37597,1.37977,1.37387,1.37595,up
2021-07-04,1.38294,1.38639,1.38192,1.38313,up
2021-07-05,1.38533,1.38985,1.37899,1.38562,down
2021-07-06,1.38009,1.38405,1.37574,1.38057,down
2021-07-07,1.37996,1.38028,1.37425,1.38011,down
2021-07-08,1.37931,1.38773,1.37605,1.37908,up
2021-07-11,1.38985,1.39101,1.38404,1.38995,down
2021-07-12,1.38897,1.39063,1.38017,1.3887,down
2021-07-13,1.38043,1.3891,1.38024,1.38061,up
2021-07-14,1.38571,1.38976,1.38141,1.38581,down
2021-07-15,1.38297,1.38619,1.37743,1.38297,down
2021-07-18,1.37622,1.37629,1.36657,1.37639,down
2021-07-19,1.36687,1.36887,1.35737,1.367,down
2021-07-20,1.36346,1.36949,1.35919,1.36333,up
2021-07-21,1.37126,1.37876,1.3693,1.3714,up
2021-07-22,1.37741,1.37809,1.37212,1.37739,down
2021-07-25,1.37572,1.3833,1.3738,1.37578,up
2021-07-26,1.38255,1.38928,1.3768,1.38291,up
2021-07-27,1.38868,1.38966,1.38464,1.38827,up
2021-07-28,1.39082,1.39821,1.38999,1.39068,up
2021-07-29,1.39643,1.39841,1.38972,1.39643,down
2021-08-01,1.38966,1.39334,1.3885,1.38962,down
2021-08-02,1.3891,1.394,1.3886,1.38928,up
2021-08-03,1.39159,1.39569,1.39014,1.39179,down
2021-08-04,1.38902,1.39476,1.3876,1.38904,up
2021-08-05,1.39278,1.39332,1.38625,1.39276,down
2021-08-08,1.38677,1.38935,1.38466,1.38685,down
2021-08-09,1.38485,1.38706,1.38338,1.38491,down
2021-08-10,1.3837,1.38721,1.38053,1.3836,up
2021-08-11,1.38685,1.38781,1.38236,1.38669,down
2021-08-12,1.38116,1.38621,1.37931,1.38116,up
2021-08-15,1.38664,1.38742,1.38297,1.38639,down
2021-08-16,1.38427,1.38427,1.37366,1.38427,down
2021-08-17,1.374,1.37703,1.3734,1.37404,up
2021-08-18,1.37444,1.37497,1.36541,1.37438,down
2021-08-19,1.36318,1.36426,1.36036,1.36309,down
2021-08-22,1.36284,1.37201,1.36284,1.36253,up
2021-08-23,1.37246,1.37476,1.36958,1.37248,up
2021-08-24,1.37278,1.37429,1.36992,1.37255,up
2021-08-25,1.37646,1.37695,1.37106,1.37665,down
2021-08-26,1.3696,1.37809,1.3681,1.37024,up
2021-08-29,1.37652,1.37768,1.37363,1.3763,down
2021-08-30,1.37607,1.38043,1.37442,1.37605,down
2021-08-31,1.37537,1.37982,1.37317,1.37534,up
2021-09-01,1.37741,1.38359,1.37682,1.37716,up
2021-09-02,1.3838,1.38746,1.38198,1.38368,up
2021-09-05,1.38593,1.386,1.38194,1.38593,down
2021-09-06,1.38403,1.38569,1.37701,1.38395,down
2021-09-07,1.37798,1.37912,1.37285,1.37798,down
2021-09-08,1.37665,1.38541,1.3754,1.37677,up
2021-09-09,1.38389,1.38889,1.38343,1.38397,up
2021-09-12,1.38403,1.38523,1.37979,1.38408,up
2021-09-13,1.38412,1.39132,1.38313,1.38382,down
2021-09-14,1.38085,1.38519,1.37931,1.38102,up
2021-09-15,1.3847,1.38504,1.37646,1.38489,down
2021-09-16,1.37994,1.38141,1.37436,1.3797,down
2021-09-19,1.37287,1.37298,1.36474,1.37297,down
2021-09-20,1.36606,1.36936,1.36422,1.36627,down
2021-09-21,1.36593,1.3678,1.36179,1.36575,down
2021-09-22,1.36201,1.37495,1.36129,1.36171,up
2021-09-23,1.37219,1.37377,1.36595,1.37225,down
2021-09-26,1.36694,1.37287,1.36593,1.3669,up
2021-09-27,1.3701,1.37178,1.35254,1.37016,down
2021-09-28,1.35415,1.35545,1.34241,1.35422,down
2021-09-29,1.34262,1.35172,1.34174,1.34264,up
2021-09-30,1.34696,1.35735,1.34363,1.34698,up
2021-10-03,1.35709,1.36398,1.35336,1.35709,up
2021-10-04,1.36077,1.365,1.35858,1.36075,up
2021-10-05,1.36257,1.36314,1.35446,1.36277,down
2021-10-06,1.35927,1.36374,1.35718,1.35921,up
2021-10-07,1.36195,1.36537,1.35849,1.36203,down
2021-10-10,1.36182,1.36743,1.36129,1.36166,down
2021-10-11,1.35929,1.36374,1.35704,1.35906,down
2021-10-12,1.35772,1.36476,1.3577,1.35788,up
2021-10-13,1.36707,1.37344,1.3659,1.36692,down
2021-10-14,1.36687,1.37735,1.36687,1.36689,up
2021-10-17,1.37601,1.37641,1.37108,1.37616,down
2021-10-18,1.37382,1.3832,1.37382,1.37365,up
2021-10-19,1.37948,1.38236,1.37433,1.37932,up
2021-10-20,1.38236,1.3834,1.37872,1.3823,down
2021-10-21,1.37912,1.38142,1.37431,1.37912,down
2021-10-24,1.37665,1.37918,1.37434,1.37627,up
2021-10-25,1.37661,1.38295,1.37582,1.37644,up
2021-10-26,1.37684,1.37804,1.37108,1.37661,down
2021-10-27,1.37325,1.38152,1.37231,1.37329,up
2021-10-28,1.38007,1.38045,1.36818,1.38007,down
2021-10-31,1.36864,1.36924,1.36424,1.36833,down
2021-11-01,1.36593,1.36672,1.36108,1.36554,down
2021-11-02,1.36175,1.36646,1.36114,1.36174,up
2021-11-03,1.36936,1.36947,1.34732,1.36949,down
2021-11-04,1.35095,1.35099,1.34259,1.35086,down
2021-11-07,1.34896,1.35798,1.34519,1.34913,up
2021-11-08,1.35637,1.36054,1.35263,1.35645,down
2021-11-09,1.3561,1.35667,1.34684,1.356,down
2021-11-10,1.34127,1.34327,1.33702,1.34127,down
2021-11-11,1.33672,1.34228,1.3354,1.33665,up
2021-11-14,1.34169,1.34495,1.34039,1.34171,down
2021-11-15,1.34109,1.34735,1.34109,1.34084,up
2021-11-16,1.34243,1.34902,1.34027,1.34246,up
2021-11-17,1.34896,1.35139,1.34654,1.34916,up
2021-11-18,1.34984,1.35099,1.34084,1.34997,down
2021-11-21,1.34336,1.34499,1.33923,1.34345,down
2021-11-22,1.33976,1.34084,1.33442,1.33976,down
2021-11-23,1.33758,1.33898,1.33248,1.3376,down
2021-11-24,1.3331,1.3353,1.33065,1.33307,down
2021-11-25,1.33135,1.33485,1.32806,1.33142,up
2021-11-28,1.33396,1.33631,1.32903,1.3341,down
2021-11-29,1.33166,1.33693,1.32062,1.3315,down
2021-11-30,1.32959,1.33511,1.32772,1.32959,down
2021-12-01,1.32793,1.33326,1.32725,1.328,up
2021-12-02,1.33007,1.33081,1.32114,1.33,down
2021-12-05,1.32329,1.32855,1.32238,1.32373,up
2021-12-06,1.32642,1.32897,1.32106,1.32644,down
2021-12-07,1.32485,1.32626,1.31747,1.32461,down
2021-12-08,1.321,1.3217,1.31763,1.321,up
2021-12-09,1.32249,1.3271,1.31909,1.3224,up
2021-12-12,1.3258,1.32688,1.32224,1.32571,down
2021-12-13,1.32134,1.32556,1.31909,1.32135,up
2021-12-14,1.32314,1.32829,1.32081,1.32305,up
2021-12-15,1.3264,1.33733,1.32431,1.32631,up
2021-12-16,1.33243,1.33404,1.32577,1.33237,down
2021-12-19,1.323,1.32435,1.3174,1.32294,down
2021-12-20,1.32099,1.32612,1.31997,1.321,up
2021-12-21,1.327,1.33624,1.32414,1.32696,up
2021-12-22,1.3352,1.34373,1.33451,1.3352,up
2021-12-23,1.34091,1.34257,1.3394,1.34066,down
2021-12-26,1.34052,1.34407,1.33923,1.34043,up
2021-12-27,1.34445,1.34626,1.34183,1.34427,down
2021-12-28,1.3434,1.34993,1.34091,1.34333,up
2021-12-29,1.34976,1.35215,1.34553,1.34988,up
2021-12-30,1.34989,1.35485,1.34675,1.34984,up
2022-01-02,1.35223,1.35318,1.34327,1.35223,down
2022-01-03,1.34828,1.35567,1.34608,1.34833,up
2022-01-04,1.35305,1.35733,1.35227,1.35314,up
2022-01-05,1.35555,1.35575,1.34911,1.35556,down
2022-01-06,1.3534,1.35834,1.35294,1.35336,up
2022-01-09,1.35908,1.36019,1.35342,1.35923,down
2022-01-10,1.35817,1.36242,1.35628,1.35803,up
2022-01-11,1.3634,1.36994,1.36221,1.36333,up
2022-01-12,1.37069,1.37495,1.37056,1.371,up
2022-01-13,1.37129,1.37419,1.36677,1.37137,down
2022-01-16,1.36735,1.3689,1.36387,1.36735,down
2022-01-17,1.3648,1.36612,1.35763,1.3648,down
2022-01-18,1.36008,1.36481,1.35894,1.36003,up
2022-01-19,1.36095,1.36616,1.36016,1.36086,down
2022-01-20,1.36003,1.36036,1.35476,1.35977,down
2022-01-23,1.35549,1.35667,1.3443,1.35558,down
2022-01-24,1.34898,1.35006,1.34371,1.34893,up
2022-01-25,1.35104,1.35245,1.34942,1.35108,down
2022-01-26,1.34678,1.34678,1.33606,1.3468,down
2022-01-27,1.33885,1.3432,1.33656,1.33883,up
2022-01-30,1.34021,1.34542,1.33953,1.34034,up
2022-01-31,1.34427,1.35141,1.34358,1.34454,up
2022-02-01,1.35239,1.35849,1.35172,1.35254,up
2022-02-02,1.35645,1.36255,1.35391,1.3565,up
2022-02-03,1.35962,1.36166,1.3508,1.35984,down
2022-02-06,1.35336,1.35503,1.34918,1.35335,up
2022-02-07,1.35384,1.35667,1.35099,1.35378,up
2022-02-08,1.35481,1.35882,1.35382,1.35476,down
2022-02-09,1.3534,1.36433,1.35254,1.35333,up
2022-02-10,1.35498,1.36088,1.35153,1.35518,up
2022-02-13,1.35702,1.35722,1.34958,1.35696,down
2022-02-14,1.35333,1.35669,1.34902,1.35329,up
2022-02-15,1.35411,1.35899,1.35391,1.35411,up
2022-02-16,1.35823,1.36364,1.3558,1.35849,up
2022-02-17,1.36154,1.36407,1.35744,1.36188,down
2022-02-20,1.35918,1.36383,1.35871,1.35934,up
2022-02-21,1.35953,1.36054,1.354,1.3596,down
2022-02-22,1.35908,1.36195,1.35492,1.35894,down
2022-02-23,1.35446,1.35474,1.3276,1.35457,down
2022-02-24,1.33722,1.3439,1.3369,1.33733,down
2022-02-27,1.33701,1.34311,1.33426,1.33733,up
2022-02-28,1.34228,1.34373,1.3312,1.34228,down
2022-03-01,1.33333,1.33709,1.3274,1.33351,up
2022-03-02,1.33973,1.3418,1.33204,1.33969,down
2022-03-03,1.33513,1.33513,1.32053,1.3351,down
2022-03-06,1.32125,1.32259,1.31039,1.32125,down
2022-03-07,1.31141,1.31428,1.30837,1.31123,down
2022-03-08,1.31025,1.31824,1.30993,1.30993,up
2022-03-09,1.31884,1.31947,1.31074,1.31856,down
2022-03-10,1.31031,1.31249,1.30524,1.31032,down
2022-03-13,1.30496,1.30787,1.30105,1.30503,down
2022-03-14,1.30108,1.30887,1.30014,1.30119,up
2022-03-15,1.3045,1.31144,1.30366,1.30465,up
2022-03-16,1.31408,1.32111,1.30895,1.31411,up
2022-03-17,1.31605,1.31817,1.3112,1.31604,up
2022-03-20,1.31607,1.32099,1.31284,1.31608,up
2022-03-21,1.31679,1.32725,1.3121,1.31683,up
2022-03-22,1.32696,1.32989,1.31763,1.32665,down
2022-03-23,1.32065,1.32147,1.31579,1.3206,down
2022-03-24,1.31959,1.32256,1.31617,1.31957,down
2022-03-27,1.3177,1.31789,1.30686,1.31763,down
2022-03-28,1.31,1.31593,1.30523,1.31036,down
2022-03-29,1.3093,1.31806,1.30916,1.30938,up
2022-03-30,1.31368,1.31709,1.31096,1.31389,up
2022-03-31,1.31458,1.31461,1.30887,1.3147,down
2022-04-03,1.31051,1.31363,1.30952,1.31038,up
2022-04-04,1.3113,1.31669,1.31005,1.31146,down
2022-04-05,1.30763,1.31069,1.30466,1.30774,down
2022-04-06,1.30717,1.31067,1.3055,1.30721,down
2022-04-07,1.30686,1.30787,1.29848,1.30693,down
2022-04-10,1.30295,1.30576,1.29899,1.30322,down
2022-04-11,1.30235,1.30536,1.2997,1.30242,down
2022-04-12,1.30035,1.30716,1.29744,1.30025,up
2022-04-13,1.31221,1.31475,1.30381,1.31203,down
2022-04-14,1.30617,1.30767,1.30528,1.307,down
2022-04-17,1.30577,1.30577,1.3008,1.30576,down
2022-04-18,1.30076,1.30398,1.29833,1.30098,up
2022-04-19,1.30157,1.30668,1.2998,1.30137,up
2022-04-20,1.30681,1.30883,1.30242,1.30688,down
2022-04-21,1.30241,1.30337,1.28408,1.30263,down
2022-04-24,1.28291,1.28297,1.26991,1.28309,down
2022-04-25,1.27372,1.27724,1.2613,1.274,down
2022-04-26,1.25845,1.26008,1.25039,1.2584,down
2022-04-27,1.25397,1.25668,1.2414,1.25419,down
2022-04-28,1.2468,1.25835,1.24673,1.24639,up
2022-05-01,1.25738,1.25964,1.25053,1.25739,down
2022-05-02,1.25011,1.25664,1.24938,1.24983,up
2022-05-03,1.24994,1.25376,1.24674,1.25004,up
2022-05-04,1.26189,1.26317,1.23276,1.26181,down
2022-05-05,1.23664,1.23802,1.22777,1.23642,down
2022-05-08,1.23289,1.24049,1.22621,1.23267,up
2022-05-09,1.23349,1.23747,1.22938,1.23388,down
2022-05-10,1.23075,1.2398,1.2282,1.23092,down
2022-05-11,1.22347,1.22481,1.21714,1.22342,down
2022-05-12,1.22043,1.22452,1.21572,1.22061,up
2022-05-15,1.22615,1.22972,1.2219,1.22585,up
2022-05-16,1.23271,1.24981,1.23221,1.23248,up
2022-05-17,1.24905,1.25006,1.23742,1.24844,down
2022-05-18,1.23477,1.25227,1.23406,1.23458,up
2022-05-19,1.24656,1.24988,1.24397,1.24622,up
2022-05-22,1.25069,1.26011,1.25012,1.25041,up
2022-05-23,1.25677,1.25968,1.24727,1.25676,down
2022-05-24,1.25415,1.25579,1.24842,1.2543,up
2022-05-25,1.2587,1.26212,1.2553,1.25861,up
2022-05-26,1.26186,1.26662,1.25872,1.26173,up
2022-05-29,1.26252,1.26603,1.26177,1.26283,up
2022-05-30,1.26453,1.26485,1.25625,1.2647,down
2022-05-31,1.26097,1.26169,1.24601,1.26089,down
